prompt_id	condition_family	layer	position_label	token_position	token_string	feature_id	activation	rank	prompt_token_count	generated_token_count
hum_ascii_control	ascii_control	24	generated_token_32	124	input	22334	0.16350232064723969	46	93	127
hum_ascii_control	ascii_control	24	generated_token_32	124	input	3212	0.16248714923858643	47	93	127
hum_ascii_control	ascii_control	24	generated_token_32	124	input	21386	0.16207987070083618	48	93	127
hum_ascii_control	ascii_control	24	generated_token_32	124	input	13094	0.16140355169773102	49	93	127
hum_ascii_control	ascii_control	24	generated_token_32	124	input	10704	0.16058021783828735	50	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	25490	1.863826036453247	1	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	25940	0.6777913570404053	2	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	2042	0.6231131553649902	3	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	30172	0.6112115383148193	4	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	11931	0.41593027114868164	5	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	222	0.40147268772125244	6	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	17696	0.3354880213737488	7	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	3622	0.329412579536438	8	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	18944	0.3187585175037384	9	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	721	0.2975834012031555	10	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	6037	0.2969509959220886	11	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	22796	0.291206419467926	12	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	21503	0.289924681186676	13	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	18486	0.27594882249832153	14	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	2825	0.270111620426178	15	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	1569	0.25979483127593994	16	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	671	0.2559448480606079	17	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	19303	0.25345122814178467	18	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	22279	0.24958030879497528	19	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	12187	0.2459465116262436	20	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	13670	0.24043065309524536	21	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	14084	0.22802968323230743	22	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	10948	0.22625410556793213	23	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	980	0.21677953004837036	24	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	15008	0.2141154706478119	25	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	19879	0.2123182713985443	26	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	18785	0.21197755634784698	27	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	7506	0.20622795820236206	28	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	3280	0.20184525847434998	29	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	18914	0.20117226243019104	30	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	7280	0.19460570812225342	31	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	30335	0.19122326374053955	32	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	15974	0.19041988253593445	33	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	17809	0.18804679811000824	34	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	17014	0.1856936812400818	35	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	28609	0.18436703085899353	36	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	23327	0.1826983094215393	37	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	8753	0.1825091540813446	38	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	31831	0.18210792541503906	39	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	23959	0.1819291114807129	40	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	6461	0.17605306208133698	41	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	7297	0.17553450167179108	42	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	25816	0.17380568385124207	43	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	28129	0.17235390841960907	44	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	16605	0.17172181606292725	45	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	25229	0.16810567677021027	46	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	26877	0.16771700978279114	47	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	27006	0.16655333340168	48	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	14843	0.1647082269191742	49	93	127
hum_ascii_control	ascii_control	25	generated_token_32	124	input	20925	0.16469691693782806	50	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	9671	1.8293943405151367	1	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	2938	0.7496438026428223	2	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	30929	0.6239273548126221	3	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	20303	0.6133861541748047	4	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	11931	0.48748189210891724	5	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	17991	0.48475182056427	6	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	27305	0.4304075837135315	7	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	2042	0.3896469473838806	8	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	15177	0.3394816517829895	9	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	30127	0.3349657952785492	10	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	23344	0.32481637597084045	11	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	21503	0.30103495717048645	12	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	31439	0.299989253282547	13	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	1785	0.2854699492454529	14	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	9086	0.2776983380317688	15	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	21345	0.2591245770454407	16	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	27861	0.24659305810928345	17	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	25304	0.23811709880828857	18	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	1821	0.23106366395950317	19	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	6129	0.22541412711143494	20	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	5725	0.2234870046377182	21	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	11978	0.21823135018348694	22	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	24286	0.21548497676849365	23	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	13497	0.21517297625541687	24	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	9522	0.214392751455307	25	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	10780	0.210216224193573	26	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	25155	0.20958620309829712	27	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	17200	0.20937307178974152	28	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	26608	0.20922614634037018	29	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	30751	0.20321647822856903	30	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	14120	0.202548086643219	31	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	22551	0.2013772577047348	32	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	25856	0.1984250545501709	33	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	25750	0.19659970700740814	34	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	1744	0.19361239671707153	35	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	11067	0.19074746966362	36	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	28270	0.189961776137352	37	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	31713	0.1898801177740097	38	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	26007	0.18947619199752808	39	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	74	0.18184959888458252	40	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	26334	0.17891331017017365	41	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	5742	0.1788213551044464	42	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	30109	0.1757148802280426	43	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	23419	0.1746608465909958	44	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	12777	0.16708827018737793	45	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	1041	0.16633644700050354	46	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	19711	0.16417497396469116	47	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	14910	0.1625112146139145	48	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	19456	0.1609615683555603	49	93	127
hum_ascii_control	ascii_control	26	generated_token_32	124	input	16328	0.15579736232757568	50	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	11305	1.061468482017517	1	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	31733	0.900063693523407	2	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	24142	0.7591938972473145	3	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	2437	0.5111549496650696	4	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	9199	0.4462087154388428	5	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	3499	0.32477253675460815	6	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	26069	0.32184284925460815	7	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	14635	0.2857760190963745	8	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	237	0.26838263869285583	9	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	17232	0.24151775240898132	10	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	30758	0.22863593697547913	11	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	20403	0.2282206118106842	12	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	23493	0.2133469134569168	13	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	18163	0.20136040449142456	14	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	512	0.19804632663726807	15	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	4802	0.19304496049880981	16	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	2744	0.19179034233093262	17	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	18977	0.19106881320476532	18	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	30852	0.18457326292991638	19	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	6404	0.1837538629770279	20	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	13119	0.18003565073013306	21	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	7960	0.17932021617889404	22	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	16529	0.17816461622714996	23	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	16956	0.17645372450351715	24	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	1879	0.1762143224477768	25	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	2859	0.17570501565933228	26	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	11573	0.17269068956375122	27	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	15869	0.1694493293762207	28	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	31706	0.1620737612247467	29	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	22725	0.16206710040569305	30	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	21168	0.15548813343048096	31	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	6810	0.14974413812160492	32	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	28208	0.1491982638835907	33	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	32087	0.14760375022888184	34	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	25802	0.14523060619831085	35	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	13712	0.14497308433055878	36	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	15000	0.14247022569179535	37	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	8636	0.1411801129579544	38	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	24797	0.14104101061820984	39	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	9771	0.1396436095237732	40	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	8941	0.13833115994930267	41	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	9933	0.13664349913597107	42	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	6001	0.13658718764781952	43	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	29935	0.13362941145896912	44	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	18634	0.1317513883113861	45	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	18775	0.1301792711019516	46	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	21747	0.12912365794181824	47	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	19351	0.12853270769119263	48	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	11227	0.12601599097251892	49	93	127
hum_ascii_control	ascii_control	14	generated_token_64	156	probabilities	6818	0.12587004899978638	50	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	15725	1.0968437194824219	1	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	5704	0.8613607883453369	2	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	30193	0.5170888304710388	3	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	709	0.32393813133239746	4	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	24602	0.3168519139289856	5	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	4629	0.3003672957420349	6	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	6211	0.2986657917499542	7	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	24708	0.2986389994621277	8	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	21447	0.24006228148937225	9	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	14555	0.22615006566047668	10	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	7290	0.2166498303413391	11	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	21209	0.21558323502540588	12	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	18554	0.20788812637329102	13	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	25997	0.20057807862758636	14	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	7015	0.19436191022396088	15	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	19233	0.17984804511070251	16	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	1818	0.17637833952903748	17	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	24646	0.1710965782403946	18	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	26861	0.1659574806690216	19	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	22299	0.16587795317173004	20	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	8330	0.15738341212272644	21	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	26452	0.1547132134437561	22	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	28905	0.14998918771743774	23	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	5179	0.14869995415210724	24	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	25868	0.14816254377365112	25	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	23740	0.1448240727186203	26	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	7046	0.1444360613822937	27	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	31385	0.1429070234298706	28	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	2092	0.1422194391489029	29	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	30170	0.1419384777545929	30	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	8266	0.1391855925321579	31	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	14800	0.13884806632995605	32	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	20083	0.13756531476974487	33	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	14466	0.13673733174800873	34	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	1919	0.132901132106781	35	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	15276	0.13083204627037048	36	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	16767	0.1289704293012619	37	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	876	0.1277892291545868	38	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	22680	0.12523148953914642	39	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	23794	0.12469783425331116	40	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	13194	0.12393607199192047	41	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	28319	0.12355467677116394	42	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	9151	0.12349803745746613	43	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	14500	0.12121203541755676	44	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	28784	0.12093082070350647	45	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	6404	0.11976118385791779	46	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	8068	0.11967884004116058	47	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	12671	0.11672408878803253	48	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	10253	0.11649978160858154	49	93	127
hum_ascii_control	ascii_control	15	generated_token_64	156	probabilities	13292	0.11588037014007568	50	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	24602	1.2243345975875854	1	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	8069	0.7428715229034424	2	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	2437	0.5250017046928406	3	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	26278	0.368294894695282	4	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	25899	0.34051844477653503	5	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	25852	0.3379361629486084	6	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	1475	0.3268725872039795	7	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	2279	0.28733253479003906	8	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	27868	0.2852145731449127	9	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	31989	0.27078723907470703	10	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	18781	0.22423119843006134	11	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	18183	0.22064833343029022	12	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	20102	0.20488452911376953	13	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	14722	0.20105788111686707	14	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	29141	0.198395773768425	15	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	6332	0.1978532075881958	16	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	5095	0.19524842500686646	17	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	19904	0.18682454526424408	18	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	18294	0.17356212437152863	19	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	9466	0.17141658067703247	20	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	5643	0.16993620991706848	21	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	17922	0.16761401295661926	22	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	17846	0.16387082636356354	23	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	2092	0.16320690512657166	24	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	18944	0.1622421145439148	25	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	31991	0.15938489139080048	26	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	25120	0.15304921567440033	27	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	12640	0.1512904167175293	28	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	1907	0.14434507489204407	29	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	12671	0.1439753919839859	30	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	32491	0.14156833291053772	31	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	9605	0.13832728564739227	32	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	15385	0.13826501369476318	33	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	29583	0.1367437243461609	34	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	28165	0.13666744530200958	35	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	15165	0.13623493909835815	36	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	6981	0.13607852160930634	37	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	737	0.1342209428548813	38	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	5420	0.1335875689983368	39	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	12010	0.12877556681632996	40	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	18902	0.12772539258003235	41	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	27502	0.1270202249288559	42	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	29390	0.12678930163383484	43	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	28497	0.12617653608322144	44	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	4550	0.123248390853405	45	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	5915	0.12307082116603851	46	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	14558	0.12223783880472183	47	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	28468	0.12184198200702667	48	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	32162	0.12157327681779861	49	93	127
hum_ascii_control	ascii_control	16	generated_token_64	156	probabilities	2941	0.12087862193584442	50	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	20148	1.5986716747283936	1	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	28376	0.8359322547912598	2	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	22272	0.6067371368408203	3	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	3497	0.595695972442627	4	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	3938	0.5852811932563782	5	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	23897	0.3949223458766937	6	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	21455	0.3867069482803345	7	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	13194	0.3787291646003723	8	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	826	0.35912638902664185	9	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	7960	0.3515387773513794	10	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	14828	0.3342083990573883	11	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	21780	0.3327507972717285	12	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	26184	0.33164137601852417	13	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	28077	0.3122313916683197	14	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	4550	0.31173187494277954	15	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	18486	0.31096357107162476	16	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	5205	0.30888208746910095	17	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	31431	0.3039811849594116	18	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	15430	0.3012733459472656	19	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	31093	0.3011622726917267	20	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	29691	0.28609028458595276	21	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	24169	0.28511908650398254	22	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	898	0.28440412878990173	23	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	27626	0.28419238328933716	24	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	25987	0.28369566798210144	25	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	3741	0.27602559328079224	26	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	4876	0.27243924140930176	27	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	1452	0.25740867853164673	28	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	22598	0.2489493042230606	29	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	4938	0.2480573058128357	30	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	25177	0.24524381756782532	31	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	23815	0.24440927803516388	32	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	10241	0.243455171585083	33	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	6207	0.2412392795085907	34	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	23029	0.23712444305419922	35	93	127
hum_ascii_control	ascii_control	24	generated_token_64	156	probabilities	9460	0.23652541637420654	36	93	127
